-372.44968, -20.92863, 6.610202, -5.9764266, 1.7090931, 0.6892865, -1.3608005, -1.615516, -1.4118725, -3.6393156, 0.38315406, -1.1299531, 3.5777082, -0.32918024, 0.980192, -4.183329, 0.8341119, -1.054142, 3.2888596, -3.197915, 0.9027769, -0.75731045, 3.3503377, -3.3141763, 0.31840456, -0.7840725, 2.6327107, -3.0822067, 2.0289075, -1.3155868, 0.45634034, -1.3464311, 1.4003708, -1.0261413, 0.8544308, -1.3944547, 1.2390054, -0.007982218, -0.28787118
-66.70331, -14.277172, 8.842301, -2.4826722, 4.523041, 0.757001, 3.9686449, -0.34483713, 3.9819357, -2.5860832, -0.09818499, -3.3957663, 3.349311, 0.3663875, 0.9530238, -5.737099, -3.111342, -3.1658065, 1.2943593, -3.0303595, 0.9172175, 0.9109033, 3.649018, -0.9090752, 2.3884933, 0.27771255, 1.9320126, -1.0296655, 3.2339435, -1.6230218, 0.32013366, -2.3990402, 1.4144859, -1.2478765, 0.87480766, -0.9711746, 2.0848327, -0.9501377, 0.8112228
-16.98725, -12.152292, 7.4314747, -5.5665784, 2.9869077, -1.3252876, 1.5094101, -1.3136258, 2.5040176, -1.5115112, 1.2625759, -2.383644, 0.9692804, -0.9207371, 1.7704958, -2.968096, 1.0807418, -0.1222546, 2.6460104, -2.911495, 1.4040662, -1.3947215, 1.8272732, -2.1001635, 1.4145955, -2.7606041, 2.088093, -2.6443136, 1.2893286, -1.8318306, 1.2892019, -1.5815771, 1.4336783, -1.7465161, 0.8267521, -0.63728404, 0.78337884, -0.6004332, 0.39393944
-15.173967, -13.044827, 7.5504465, -4.3665886, 3.3146105, -0.23989554, 2.7819173, -1.5614084, 2.8870778, -1.42445, 0.05797445, -1.9026955, 3.1167295, -0.010232564, 1.3158995, -3.0224166, -0.28049606, -2.2985382, 2.0482218, -2.3115342, 1.8474697, -1.820205, 2.2581477, -1.9851922, 1.7142777, -1.4727913, 2.6238334, -2.0475013, 1.8872935, -2.3926783, 0.91542584, -1.8964345, 1.5570068, -1.2544843, 1.454462, -0.36085597, 1.3875636, 0.26907647, 0.9840505
-20.33614, -12.038196, 8.891229, -3.0595405, 2.9855394, -1.4338862, 1.6955836, -1.6699136, 2.2431092, -0.842709, 0.24979411, -2.4933686, 1.7430831, -0.81409985, 1.146236, -1.835701, 1.6681765, -3.523911, 2.662099, -1.9546802, 0.90336454, -2.3562853, 2.0047815, -2.351228, 1.930367, -1.9624021, 1.9549615, -2.5022686, 2.1865273, -2.1253092, 1.2372423, -2.042058, 1.7033389, -1.5962169, 1.051727, -0.26109374, 1.3113474, -1.1438842, 0.07285333
-20.71541, -13.877182, 7.541099, -3.6968877, 3.4273822, -0.76929, 2.7361488, -1.2379631, 1.1036673, -1.9368491, -0.50914013, -3.2292025, 1.6799201, -0.85992485, 1.2887224, -2.313371, 1.4103515, -1.758146, 1.8770877, -2.4343243, 1.7022716, -2.6738853, 1.5623314, -2.700053, 1.760635, -2.2112792, 1.9359133, -2.1171854, 1.1710993, -2.2779078, 1.9028475, -1.3555185, 1.5512389, -0.6660819, 1.3234452, -1.1972761, 0.95777214, -0.278687, 0.21321885
-21.213654, -13.483852, 8.328109, -3.877534, 3.5347965, -0.6502797, 2.0675716, -1.4829352, 2.2578852, 0.114158675, 2.703098, -1.7799671, 2.4107895, 0.08935075, 2.0157416, -1.3745556, 2.0402434, -0.6072755, 3.0080855, -1.0055523, 1.7577512, -2.7843618, 1.0138592, -3.184634, 2.8067534, -1.1991186, 2.3127956, -1.2797402, 1.6859581, -2.1069262, 1.387538, -1.478559, 1.8184869, -1.1011363, 0.8370488, -1.4210889, 0.2879846, -0.5709071, 0.7148035
-19.05947, -12.341375, 8.183086, -2.8540134, 4.7617583, -0.5270868, 0.6632614, -3.3250225, 0.5842909, -2.0856874, 0.39984107, -2.2519267, 1.8089465, -0.8144836, 2.6289759, -2.214675, 1.23457, -2.4305747, 1.0722708, -3.6150172, 1.3823541, -1.8183175, 2.9598384, -1.8203415, 2.2599268, -1.220801, 2.176859, -1.4010447, 2.529006, -2.0038154, 1.298323, -1.5343435, 1.5682204, -0.583373, 1.4343183, -1.3288901, 0.47653794, -0.83208007, 0.17907265
-20.165253, -12.43863, 9.021486, -2.9219203, 4.126398, -1.5492553, 1.35108, -0.9814629, 1.6694888, -2.1519828, -0.5023908, -3.6759489, 0.924529, -0.9116138, 3.1356075, -1.5663866, 1.346027, -2.865535, 0.40006402, -2.5728161, 1.9207287, -1.1134467, 2.074591, -2.3138385, 3.0239875, -2.331662, 2.9369369, -0.8693807, 1.090996, -1.800534, 0.96783257, -2.5583308, 1.3591013, -0.5797466, 1.3021362, -0.8440374, 0.505832, -1.0330672, 0.7452607
-21.99118, -13.678937, 9.078415, -0.46999946, 6.191371, -1.3628182, 0.16384465, -1.8621899, 2.5979712, -1.6488726, -0.056816068, -3.0566328, 0.5016494, -1.5920272, 1.9903467, -1.9304018, 1.8314368, -1.5743021, 1.893432, -2.4506965, 1.6051406, -2.1971946, 0.7988197, -3.563653, 1.0008197, -2.5978603, 2.372582, -1.6439431, 1.375984, -1.8584598, 2.165895, -1.6520861, 0.718712, -1.4296684, 0.8643267, -1.1095167, 0.3952436, -0.041444015, 0.5963263
